region,island,deployment_year,recovery_year,depth,lat,lon,unit,sample,count,species,family,genus,taxon_level
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_A,HAW_1118,1,Percnon_abbreviatum,Percnidae,Percnon,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_A,HAW_1121,1,Perinia_tumida,Epialtidae,Perinia,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_A,HAW_1117,1,Pilumnidae_sp1117,Pilumnidae,,morphospecies
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_A,HAW_1116,7,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_A,HAW_1124,1,Xanthias_latifrons,Xanthidae,Xanthias,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_B,HAW_1164,1,Carupa_tenuipes,Portunidae,Carupa,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_B,HAW_1166,1,Dynomene_hispida,Dynomenidae,Dynomene,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_B,HAW_1163,1,Juxtaxanthias_intonsus,Xanthidae,Juxtaxanthias,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_B,HAW_1165,1,Leucosiidae_sp1165,Leucosiidae,,morphospecies
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_B,HAW_1171,1,Palmyria_palmyrensis,Domeciidae,Palmyria,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_B,HAW_1160,2,Percnon_abbreviatum,Percnidae,Percnon,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_B,HAW_1162,4,Perinia_tumida,Epialtidae,Perinia,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_B,HAW_1161,1,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_B,HAW_1159,3,Xanthias_latifrons,Xanthidae,Xanthias,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_B,HAW_1501,1,Xanthias_latifrons,Xanthidae,Xanthias,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_C,HAW_1225,2,Carupa_tenuipes,Portunidae,Carupa,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_C,HAW_1222,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_C,HAW_1232,1,Cryptodromiopsis_tridens,Dromiidae,Cryptodromiopsis,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_C,HAW_1223,1,Dynomene_hispida,Dynomenidae,Dynomene,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_C,HAW_1227,1,Jacforus_cavatus,Xanthidae,Jacforus,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_C,HAW_1224,1,Palmyria_palmyrensis,Domeciidae,Palmyria,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_C,HAW_1226,8,Percnon_abbreviatum,Percnidae,Percnon,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_C,HAW_1220,1,Perinia_tumida,Epialtidae,Perinia,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_C,HAW_1500,1,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_C,HAW_1221,1,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
main,HAW,2013,2016,12,19.48638,-154.81766,2016_HAW_46_C,HAW_1219,1,Xanthias_latifrons,Xanthidae,Xanthias,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_A,HAW_1021,1,Aethra_edentata,Aethridae,Aethra,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_A,HAW_993,5,Carupa_tenuipes,Portunidae,Carupa,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_A,HAW_1015,3,Dynomene_hispida,Dynomenidae,Dynomene,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_A,HAW_992,1,Juxtaxanthias_intonsus,Xanthidae,Juxtaxanthias,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_A,HAW_1016,1,Liocarpilodes_integerrimus,Xanthidae,Liocarpilodes,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_A,HAW_1009,5,Percnon_abbreviatum,Percnidae,Percnon,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_A,HAW_1020,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_B,HAW_1041,4,Carupa_tenuipes,Portunidae,Carupa,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_B,HAW_1042,1,Dynomene_hispida,Dynomenidae,Dynomene,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_B,HAW_1043,1,Paramedaeus_simplex,Xanthidae,Paramedaeus,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_B,HAW_1040,2,Xanthias_latifrons,Xanthidae,Xanthias,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_B,HAW_1044,2,Xanthidae_sp1044,Xanthidae,,morphospecies
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_C,HAW_1107,1,Calappidae_sp1107,Calappidae,,morphospecies
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_C,HAW_1074,4,Carupa_tenuipes,Portunidae,Carupa,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_C,HAW_1071,2,Dynomene_hispida,Dynomenidae,Dynomene,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_C,HAW_1068,2,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_C,HAW_1072,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_C,HAW_1070,1,Liomera_rubra,Xanthidae,Liomera,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_C,HAW_1106,1,Medaeus_elegans,Xanthidae,Medaeus,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_C,HAW_1067,3,Percnon_abbreviatum,Percnidae,Percnon,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_C,HAW_1077,1,Perinia_tumida,Epialtidae,Perinia,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_C,HAW_1091,1,Thalamita_picta,Portunidae,Thalamita,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_C,HAW_1069,1,Trapezia_flavopunctata,Trapeziidae,Trapezia,species
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_C,HAW_1076,3,Xanthidae_sp1076,Xanthidae,,morphospecies
main,HAW,2013,2016,13,19.06071,-155.55237,2016_HAW_48_C,HAW_1105,1,Xanthidae_sp1105,Xanthidae,,morphospecies
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_A,OAH_754,1,Dynomene_hispida,Dynomenidae,Dynomene,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_A,OAH_753,1,Paractaea_rufopunctata,Xanthidae,Paractaea,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_A,OAH_748,3,Percnon_abbreviatum,Percnidae,Percnon,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_A,OAH_752,5,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_A,OAH_749,1,Xanthias_latifrons,Xanthidae,Xanthias,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_B,OAH_791,6,Percnon_abbreviatum,Percnidae,Percnon,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_B,OAH_793,1,Pilodius_areolatus,Xanthidae,Pilodius,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_B,OAH_792,2,Pilumnus_acutifrons,Pilumnidae,Pilumnus,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_B,OAH_810,3,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_B,OAH_790,5,Xanthias_latifrons,Xanthidae,Xanthias,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_C,OAH_842,3,Dynomene_hispida,Dynomenidae,Dynomene,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_C,OAH_838,1,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_C,OAH_840,5,Percnon_abbreviatum,Percnidae,Percnon,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_C,OAH_844,1,Pilumnus_acutifrons,Pilumnidae,Pilumnus,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_C,OAH_839,1,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_C,OAH_841,1,Thalamita_picta,Portunidae,Thalamita,species
main,OAH,2013,2016,15,21.30557,-158.12621,2016_OAH_21_C,OAH_843,5,Xanthias_latifrons,Xanthidae,Xanthias,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_A,OAH_891,1,Cryptodromiopsis_tridens,Dromiidae,Cryptodromiopsis,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_A,OAH_898,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_A,OAH_888,1,Dynomene_hispida,Dynomenidae,Dynomene,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_A,OAH_901,1,Liocarpilodes_integerrimus,Xanthidae,Liocarpilodes,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_A,OAH_906,1,Liomera_medipacifica,Xanthidae,Liomera,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_A,OAH_889,1,Percnon_abbreviatum,Percnidae,Percnon,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_A,OAH_890,2,Perinia_tumida,Epialtidae,Perinia,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_A,OAH_895,1,Pilodius_sp903,Pilumnidae,Pilodius,morphospecies
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_A,OAH_894,2,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_B,OAH_943,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_B,OAH_939,5,Dynomene_hispida,Dynomenidae,Dynomene,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_B,OAH_938,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_B,OAH_972,1,Nucia_speciosa,Leucosiidae,Nucia,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_B,OAH_941,1,Olenothus_sp904,Xanthidae,Olenothus,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_B,OAH_973,1,Olenothus_sp904,Xanthidae,Olenothus,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_B,OAH_940,2,Percnon_abbreviatum,Percnidae,Percnon,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_B,OAH_951,1,Pseudoliomera_variolosa,Xanthidae,Pseudoliomera,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_B,OAH_942,1,Soliella_flava,Xanthidae,Soliella,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_B,OAH_937,1,Xanthias_latifrons,Xanthidae,Xanthias,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_C,OAH_994,2,Carupa_tenuipes,Portunidae,Carupa,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_C,OAH_1001,3,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_C,OAH_1002,2,Dynomene_hispida,Dynomenidae,Dynomene,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_C,OAH_999,2,Olenothus_sp904,Xanthidae,Olenothus,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_C,OAH_997,2,Percnon_abbreviatum,Percnidae,Percnon,species
main,OAH,2013,2016,13,21.47971,-157.783,2016_OAH_22_C,OAH_993,3,Perinia_tumida,Epialtidae,Perinia,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_A,OAH_588,1,Carupa_tenuipes,Portunidae,Carupa,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_A,OAH_623,1,Dynomene_hispida,Dynomenidae,Dynomene,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_A,OAH_589,1,Liomera_rubra,Xanthidae,Liomera,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_A,OAH_595,1,Lybia_edmondsoni,Xanthidae,Lybia,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_A,OAH_590,2,Percnon_abbreviatum,Percnidae,Percnon,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_A,OAH_592,1,Platypodia_semigranosa,Xanthidae,Platypodia,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_A,OAH_624,1,Platypodia_semigranosa,Xanthidae,Platypodia,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_A,OAH_587,1,Schizophroida_hilensis,Majidae,Schizophroida,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_A,OAH_622,1,Simocarcinus_simplex,Epialtidae,Simocarcinus,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_A,OAH_593,1,Soliella_flava,Xanthidae,Soliella,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_A,OAH_625,1,Soliella_flava,Xanthidae,Soliella,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_A,OAH_591,2,Thalamita_admete,Portunidae,Thalamita,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_A,OAH_620,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_B,OAH_667,1,Carupa_tenuipes,Portunidae,Carupa,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_B,OAH_669,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_B,OAH_672,1,Menaethius_monoceros,Epialtidae,Menaethius,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_B,OAH_668,2,Percnon_abbreviatum,Percnidae,Percnon,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_B,OAH_671,2,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_B,OAH_666,2,Xanthias_latifrons,Xanthidae,Xanthias,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_C,OAH_708,1,Carupa_tenuipes,Portunidae,Carupa,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_C,OAH_701,1,Chlorodiella_laevissima,Xanthidae,Chlorodiella,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_C,OAH_707,1,Cryptodromiopsis_tridens,Dromiidae,Cryptodromiopsis,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_C,OAH_706,2,Dynomene_hispida,Dynomenidae,Dynomene,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_C,OAH_705,1,Leucosiidae_sp595,Leucosiidae,,morphospecies
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_C,OAH_700,2,Percnon_abbreviatum,Percnidae,Percnon,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_C,OAH_702,2,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_C,OAH_704,1,Schizophroida_hilensis,Majidae,Schizophroida,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_C,OAH_703,1,Simocarcinus_simplex,Epialtidae,Simocarcinus,species
main,OAH,2013,2016,13,21.28838,-157.86536,2016_OAH_23_C,OAH_699,1,Xanthias_latifrons,Xanthidae,Xanthias,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_A,PHR_1391,1,Chlorodiella_sp2,Xanthidae,Chlorodiella,morphospecies
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_A,PHR_1389,4,Cryptodromiopsis_tridens,Dromiidae,Cryptodromiopsis,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_A,PHR_1390,5,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_A,PHR_1399,1,Hyastenus_sp1050,Epialtidae,Hyastenus,morphospecies
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_A,PHR_1388,2,Lybia_edmondsoni,Xanthidae,Lybia,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_A,PHR_1400,1,Micippa_sp1400,Majidae,Micippa,morphospecies
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_A,PHR_1394,1,Paractaea_rufopunctata,Xanthidae,Paractaea,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_A,PHR_1396,7,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_A,PHR_1392,1,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_A,PHR_1398,1,Schizophroida_hilensis,Majidae,Schizophroida,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_A,PHR_1393,1,Soliella_flava,Xanthidae,Soliella,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_A,PHR_1395,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_B,PHR_1523,1,Carupa_tenuipes,Portunidae,Carupa,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_B,PHR_1531,4,Cryptodromiopsis_tridens,Dromiidae,Cryptodromiopsis,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_B,PHR_1530,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_B,PHR_1528,1,Dynomene_hispida,Dynomenidae,Dynomene,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_B,PHR_1533,1,Hyastenus_sp1050,Epialtidae,Hyastenus,morphospecies
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_B,PHR_1534,2,Hyastenus_sp1050,Epialtidae,Hyastenus,morphospecies
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_B,PHR_1526,2,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_B,PHR_1529,6,Pilumnus_nuttingi,Pilumnidae,Pilumnus,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_B,PHR_1532,2,Schizophroida_hilensis,Majidae,Schizophroida,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_B,PHR_1535,1,Simocarcinus_simplex,Epialtidae,Simocarcinus,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_C,PHR_1466,2,Carupa_tenuipes,Portunidae,Carupa,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_C,PHR_1472,1,Charybdis_(Charybdis)_hawaiensis,Portunidae,Charybdis,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_C,PHR_1464,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_C,PHR_1469,4,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_C,PHR_1465,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_C,PHR_1471,1,Hyastenus_sp1050,Epialtidae,Hyastenus,morphospecies
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_C,PHR_1474,3,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_C,PHR_1468,4,Pilumnus_acutifron,Pilumnidae,Pilumnus,species
northwest,PHR,2013,2016,15,27.78237,-175.88194,2016_PHR_50_C,PHR_1470,1,Schizophroida_hilensis,Majidae,Schizophroida,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_A,PHR_1624,1,Carupa_tenuipes,Portunidae,Carupa,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_A,PHR_1629,1,Chlorodiella_sp2,Xanthidae,Chlorodiella,morphospecies
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_A,PHR_1622,5,Dynomene_hispida,Dynomenidae,Dynomene,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_A,PHR_1626,1,Liomera_supernodosa,Xanthidae,Liomera,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_A,PHR_1628,1,Medaeus_elegans,Xanthidae,Medaeus,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_A,PHR_1630,1,Olenothus_sp904,Xanthidae,Olenothus,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_A,PHR_1623,2,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_A,PHR_1631,8,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_A,PHR_1627,3,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_A,PHR_1632,4,Schizophrys_aspera,Majidae,Schizophrys,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_B,PHR_1661,2,Dynomene_hispida,Dynomenidae,Dynomene,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_B,PHR_1656,1,Exopalicus_maculatus,Palicidae,Exopalicus,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_B,PHR_1657,1,Olenothus_sp904,Xanthidae,Olenothus,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_B,PHR_1660,4,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_B,PHR_1659,1,Schizophroida_hilensis,Majidae,Schizophroida,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_B,PHR_1658,2,Soliella_flava,Xanthidae,Soliella,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_B,PHR_1655,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_C,PHR_1729,3,Dynomene_hispida,Dynomenidae,Dynomene,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_C,PHR_1728,1,Percnon_abbreviatum,Percnidae,Percnon,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_C,PHR_1727,6,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_C,PHR_1724,1,Pilumnus_oahuensis,Pilumnidae,Pilumnus,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_C,PHR_1725,1,Soliella_flava,Xanthidae,Soliella,species
northwest,PHR,2013,2016,15,27.86691,-175.73351,2016_PHR_51_C,PHR_1726,1,Tweedieia_laysani,Xanthidae,Tweedieia,species
northwest,PHR,2013,2016,15,27.9405,-175.86172,2016_PHR_52_A,PHR_1285,1,Chlorodiella_sp2,Xanthidae,Chlorodiella,morphospecies
northwest,PHR,2013,2016,15,27.9405,-175.86172,2016_PHR_52_A,PHR_1270,1,Daldorfia_dimorpha,Parthenopidae,Daldorfia,species
northwest,PHR,2013,2016,15,27.9405,-175.86172,2016_PHR_52_A,PHR_1286,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2013,2016,15,27.9405,-175.86172,2016_PHR_52_A,PHR_1284,1,Pilodius_sp903,Pilumnidae,Pilodius,morphospecies
northwest,PHR,2013,2016,15,27.9405,-175.86172,2016_PHR_52_A,PHR_1287,1,Schizophrys_aspera,Majidae,Schizophrys,species
northwest,PHR,2013,2016,15,27.9405,-175.86172,2016_PHR_52_B,PHR_1318,3,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2013,2016,15,27.9405,-175.86172,2016_PHR_52_B,PHR_1319,1,Thalamitoides_quadridens,Portunidae,Thalamitoides,species
northwest,PHR,2013,2016,15,27.9405,-175.86172,2016_PHR_52_C,PHR_1359,1,Chlorodiella_sp2,Xanthidae,Chlorodiella,morphospecies
northwest,PHR,2013,2016,15,27.9405,-175.86172,2016_PHR_52_C,PHR_1360,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2013,2016,15,27.9405,-175.86172,2016_PHR_52_C,PHR_1358,1,Liocarpilodes_integerrimus,Xanthidae,Liocarpilodes,species
northwest,PHR,2013,2016,15,27.9405,-175.86172,2016_PHR_52_C,PHR_1357,1,Perinia_tumida,Epialtidae,Perinia,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_A,PHR_1752,1,Carupa_tenuipes,Portunidae,Carupa,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_A,PHR_1758,1,Chlorodiella_sp2,Xanthidae,Chlorodiella,morphospecies
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_A,PHR_1757,1,Cryptodromiopsis_tridens,Dromiidae,Cryptodromiopsis,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_A,PHR_1754,2,Epiactaea_nodulosa,Xanthidae,Epiactaea,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_A,PHR_1755,1,Garthiella_aberrans,Xanthidae,Garthiella,species
northwest,PHR,2013,2016,14,27.79317,-175.9971,2016_PHR_54_A,PHR_1756,3,Lybia_edmondsoni,Xanthidae,Lybia,species
